3.380000000000000000e+03,1.114707901104684197e+03,1.145851150670201378e+03,1.005054435012040130e+03,7.886976685130318856e+02,5.767470386945688006e+02
3.400000000000000000e+03,1.106656122890958613e+03,1.141178320461612429e+03,1.006218509925480703e+03,7.763691084990431364e+02,5.833134620721425563e+02
3.420000000000000000e+03,1.099137227731499706e+03,1.148391241866142309e+03,1.004698020699733661e+03,7.879694672886319040e+02,5.857503337178991387e+02
3.440000000000000000e+03,1.122709505712481359e+03,1.154939538535366182e+03,1.016513295639715125e+03,7.900444967245257430e+02,5.744650984210322804e+02
3.460000000000000000e+03,1.109916199264767101e+03,1.151583141311531335e+03,1.009984892535835797e+03,7.928658124037438029e+02,5.794805366339218153e+02
3.480000000000000000e+03,1.090090655576622339e+03,1.148816722877741995e+03,1.007846227547883927e+03,7.907888583460289738e+02,5.752924806382394536e+02
3.500000000000000000e+03,1.127608963678021837e+03,1.154370241933485886e+03,1.006123913607074769e+03,7.901371488197302142e+02,5.639128629444630860e+02
3.520000000000000000e+03,1.109856465435208975e+03,1.150877362161476412e+03,1.006764197989023842e+03,7.868292388685506467e+02,5.702460394632291809e+02
3.540000000000000000e+03,1.116545529888048350e+03,1.150073346852476789e+03,1.009692312843835907e+03,7.909854906003420183e+02,5.852472921482594757e+02
3.560000000000000000e+03,1.125628808536838278e+03,1.145152804831564936e+03,1.012599446650646200e+03,7.924131350709312755e+02,5.618953224736500260e+02
3.580000000000000000e+03,1.098899827992143400e+03,1.150854132637741031e+03,1.011321891329195410e+03,7.948440535344177533e+02,5.684973543149695843e+02
3.600000000000000000e+03,1.094032504454907667e+03,1.157671601711776475e+03,1.006476566828793125e+03,7.953997511854119011e+02,5.675988596574702569e+02
3.620000000000000000e+03,1.092336101457389304e+03,1.159703190741094659e+03,1.004219970732259867e+03,7.948683082077662903e+02,5.803139417171164496e+02
3.640000000000000000e+03,1.116362520675471160e+03,1.155845303695381972e+03,1.004491195779535929e+03,7.849970316416740843e+02,5.773232211135873513e+02
3.660000000000000000e+03,1.105065606825780151e+03,1.152339729680381197e+03,1.002050899252983299e+03,7.980925822688548124e+02,5.701938409755296107e+02
3.680000000000000000e+03,1.110578324847695967e+03,1.153169706816211374e+03,1.003975301714261491e+03,7.883928456501839719e+02,5.607774274357171862e+02
3.700000000000000000e+03,1.093175892310080599e+03,1.147379462067292479e+03,1.004547659894393519e+03,7.922205218866502037e+02,5.823552665196467615e+02
3.720000000000000000e+03,1.097284392456532260e+03,1.150400063018691526e+03,1.010278476291573384e+03,7.873249141584203699e+02,5.792981912597043674e+02
3.740000000000000000e+03,1.092957529725945051e+03,1.164056052158640341e+03,1.006439854783083206e+03,7.795131235675127073e+02,5.757220264270688403e+02
3.760000000000000000e+03,1.106997618046552361e+03,1.154770247919356962e+03,1.009960760136723025e+03,7.884166438378473458e+02,5.651882226035567101e+02
3.780000000000000000e+03,1.104597742007794523e+03,1.153985046023173936e+03,1.003033601044133661e+03,7.925090089242124805e+02,5.821428293346551754e+02
3.800000000000000000e+03,1.102254488725518286e+03,1.148839592973789422e+03,1.003547522087789503e+03,7.848863216556593443e+02,5.594238546670138703e+02
3.820000000000000000e+03,1.106467621699330266e+03,1.146370882284777053e+03,1.008763253705299917e+03,7.840355519636050303e+02,5.649703820074090572e+02
3.840000000000000000e+03,1.118825123464906483e+03,1.146043797958937830e+03,1.009493733582680989e+03,7.906487141591981072e+02,5.634224398024474567e+02
3.860000000000000000e+03,1.106101265610725022e+03,1.150820799959358510e+03,1.009509088420563216e+03,7.937365861981079433e+02,5.644101351347121636e+02
3.880000000000000000e+03,1.108719994611216862e+03,1.153456001821971313e+03,1.012399163486413613e+03,7.905395683463618752e+02,5.609257585247328279e+02
